( data_0211 "Kusukela ezimvweni ezinikiwe zalo mhlangano wokuthola imibono neziphakamiso ezenziwe, kwaba nokuvumelana ezindaweni eziningi." )
( data_0212 "Izindawo ezithinta uhlelo lwezinkantolo zendabuko, imisebenzi ebekelwe abaholi bendabuko njengabantu abalalela amacala ezinkantolo zendabuko." )
( data_0213 "Kumele isekelwe ekutheni baye kothola ukuqeqeshwa, ukuthuthukiswa kwemigomo yokuziphatha ebekelwe abaholi bendabuko." )
( data_0214 "Ukushiywa ngaphandle kokumelwa emacaleni, ekuqulweni kwamacala ezinkantolo zendabuko nokwenziwa kwezinhlelo ezigqugquzela ukulingana ngokobulili." )
( data_0215 "Abashadiswe ngaphansi kwenhlanganiso yomdabu, babengathathwa njengabantu abashade ngokusemthethweni." )
( data_0216 "Noma yinini omunye wabo ngaphansi kwalowo mshado, wayengabopha ifindo lomshado wesilungu nomunye umuntu." )
( data_0217 "Bonke abanamalungelo ezimotweni, nabanikazi bezimoto kumele baqinisekise ukuthi amakheli abo abaliswe encwadini yezimoto, ayiwo uqobo." )
( data_0218 "Umthethosivivinywa uzimisele nokwengeza izinsuku ezibekiwe zezinhlelo ezithile." )
( data_0219 "Ukuze unikeze iziphathimandla ezihlelayo isikhathi esanele sokufaka ulwazi." )
( data_0220 "Kanye nokusebenzisa izinhlelo zazo njengoba kudingwa nguMthetho." )
( data_0221 "Wangena uKapteni Qeda edlubhe inyumfomu iphelele, kulenga nezindondo, nemicu ekhombisa ukuthi yiphoyisa elidle ngokuhlabana." )
( data_0222 "Ngokombono wakho ingabe ukusetshenziswa kwezibuko kube nesidingo ngenxa yomphumela ngqo wengoz?" )
( data_0223 "UMkhandlu kufanele uqinisekise ukuthi indlela yokuziphatha enqunyiwe, yocwaningo oluphathelene nomsebenzi wobuhlengikazi, iyalandelwa." )
( data_0224 "Futhi ungathatha izinyathelo zokuqondisa izigwewge ezifanele, kumuntu owephula leyo nkambiso, noma imuphi umthetho." )
( data_0225 "Umfundi uzokwazi ukuthi alalele ukuze athole ulwazi nokuthi akwazi ukujabulela leyo nto asuke eyilalele." )
( data_0226 "Futhi uzokwazi ukubhekana nezimo ezahlukahlukene zempilo angahle ahlangabezane nazo." )
( data_0227 "Abenhlangano yezeNtela bazobonelela isicelo sakho, nokwenza isinqumo sokugcina ngokuthi wenze amalungiselelo okukhokha kamuva." )
( data_0228 "UNgqongqoshe ofanele enze isaziso sokuphawula kuMqulu kaHulumeni." )
( data_0229 "Kunoma yimuphi umthetho ophakanyisiwe okungenani izinyanga izithathu, ngaphambi kokuthi usetshenziswe." )
( data_0230 "Izindlela namazinga asetshenzisiwe ekwakheni izinqolobane zolwazi, kumele zihlanganiswe nezinye izinhlelo zamazwe ngamazwe." )
( data_0231 "Lokhu kwenzelwa ukuze ukufunwa kolwazi okuhambisanayo kube khona." )
( data_0232 "Ngeshwa-ke, lo msebenzi usadinga ukulolongisiswa, ukuze usetshenziswe ngempumelelo ukwelekelela ukulandelwa kwezilimilimi." )
( data_0233 "Futhi kukhuthazwe nezikhungo ukuthi nazo zakhe imithetho-migomo yezilimi, ezokwazi ukulungisa ukungalingani kwesikhathi esidlllule." )
( data_0234 "Isinqumo sokususa ilungu emkhandlwini wokwedluliselwa kwezindaba singaphansi kombandela wokungaziphathi kahle." )
( data_0235 "Noma wokwehluleka ukwenza umsebenzi, kufanele kweyame ekutholakaleni kobufakazi obumayelana nalokhu." )
( data_0236 "Yilowo oqokwe nguNgqongqoshe wesifundazwe ukuba aphenye lolo daba." )
( data_0237 "Ukuphindwa kabili kosizo lwezentuthuko eminyakeni emithathu nokukhuliswa." )
( data_0238 "Ukuze kuqinisekiswe ukuthi i-Afrika iyakwazi ukuhlangabezana nezidingo ezithile, ngowezinkulungwane ezimbili neshumi nanhlanu." )
( data_0239 "Lokhu kwenzelwa ukuthi uthole umazisi ngemuva kokuba kwemukelwe isicelo sakho sokuba yisakhamuzi sezwe, kodwa esivela kwelinye izwe." )
( data_0240 "Zikhona yini izinto ongazicabanga, ezingenza ukuthi impilo yomama nabantwana ibe ngcono." )
( data_0241 "Futhi inikeze abantwana kanye nezingane ezisencane isiqalo sempilo esiphilile." )
( data_0242 "Ngemuva kokuthola isikhalo, kumelwe iphenye noma yikuphi ukungaziphathi kahle." )
( data_0243 "Noma ukwephula umthetho okwenziwa yilunga loMbutho wamaPhoyisa aseNingizimu Afrika noma isigaba esithile." )
( data_0244 "AmaRandi ayikhulu ngosuku noma ingxenye yosuku, okudingeka ukuba ufakazi abe senkantolo ngalo." )
( data_0245 "Izindleko angazichaza ngokwanelisayo, zokuza enkantolo, kanye nezindleko zokuthenga ukudla asuke angene kuzo ufakazi ngenxa yokuza enkantolo." )
( data_0246 "Alikho icala noma izindleko eziyothweswa uHulumeni, ngenxa yokulimala kwempahla yabavakashele ihlathi likaHulumeni." )
( data_0247 "Kulandela imisebenzi eyenziwa nguHulumeni noma eyenziwa egameni likaHulumeni, noma ngenxa yanoma ngabe iyiphi imbangela." )
( data_0248 "Ngaphandle uma lokho kulimala kudalwe ubudedengu babasebenzi bakaHulumeni, lapho benza umsebenzi wabo wangemihla ngemihla." )
( data_0249 "Inhlangano yesikhashana iyohlala isebenza, kuze kuphele isikhathi esinqunyiwe kuyona, kodwa esingeze sadlula izinyanga eziyisithupha." )
( data_0250 "Inhlangano ethile iphokophelela ukufinyelela emiphakathini yasezindaweni zasemakhaya, engazi ukuthi le nqolobane eyokwenzani njengalokhu." )
( data_0251 "Nayo inamalungelo okuthola ulwazi." )
( data_0252 "Kunesigungu somhlaba esinquma umhlahlandlela nenqubo okumele ilandelwe, cishe yizo zonke izigungu zamagama ezindawo emhlabeni jikelele." )
( data_0253 "Esikhathini eside abaqashwa kanye nabameleli bomphakathi, kumele bakwazi ukukhuluma ezinye noma ezingi zezilimi ezisemthethweni." )
( data_0254 "Ukuze bakwazi ukwethula izinsiza ngempumelelo nangokufanele." )
( data_0255 "Umnikazi womhlaba wazisa uMphathiswa ukuthi umhlaba uzolinywa noma uzothuthukiswa ngemuva kosuku." )
( data_0256 "UMphathiswa aqale ngalo ukuchezulela amanzi emvula kuwo, uMphathiswa angaqhubeka nalokhu kukhipha amanzi ngendlela angayibona inomqondo." )
( data_0257 "Ukuze anciphise umonakalo ongadalwa amanzi emvula ngokuvumelana nomnikazi, futhi ngezindleko zakhe." )
( data_0258 "Umnikazi akayukufuna lutho kuMphathiswa mayelana nalokhu." )
( data_0259 "Hheyi, unginqumele ugwayi katiki wathi nakanjani angize kuye ngokukhulu ukushesha lokhu." )
( data_0260 "Inhlangano ethile yeseka ukuhlinzekwa kokuxhumana kwentuthuko." )
( data_0261 "Lokhu kwelula izakhiwo zokwazisa zikahulumeni, ngokusebenzisa ukubambisana nohulumeni bezifundazwe kanye nabasekhaya." )
( data_0262 "Qhelisa izingubo nezinwele ezinde ezithweni ezinyakazayo." )
( data_0263 "Lapho indlela yokungena noma ukuphuma emgwaqweni wesifundazwe isebenzela indawo eyodwa, umnikazi kumele ayigcine esimeni esihle." )
( data_0264 "Iphakathi nonqenqema lomgwaqo nomngcele wendawo yomgwaqo, ngendlela eyanelisa uMphathiswa." )
( data_0265 "Ngezindleko zomnikazi wendawo, kanti uMphathiswa nesithunywa, noma umsebenzi wesiFundazwe abayikuphendula ngokulahlekelwa." )
( data_0266 "Noma ukonakalelwa kwanoma ngubani, ngenxa yanoma yikuphi ukwenza, noma ukuphutha komnikazi wendawo ngaphansi kwalesi sigatshana." )
( data_0267 "Shayela ucingo leyo nkantolo yesondlo." )
( data_0268 "Uqinisekise ukuthi yini okudingeka ukuthi uze nayo ukuze ufake isicelo semali Yesondlo." )
( data_0269 "Xoxa ngemibuzo elandelayo ethathelwe odabeni olufingqiwe, nolwazi olutholwe ezahlukweni zalo Mthetho." )
( data_0270 "Lokhu akwenziwe ngamaqoqo, bese nizama ukuphendula imibuzo elandelayo." )
( data_0271 "Inani lentela yendawo ohlelweni lwendawo lapho kwakhiwe khona, ngokuhlanganyela egcekeni elolodwa." )
( data_0272 "Kufanele liklanywe ngokwehluka kuye ngobungako baleyo naleyo ndawo okufanele, ikhokhelwe kulolu hlelo, hhayi ukuthi kuklanywe inani elilodwa elihlanganisa indawo yonkana." )
( data_0273 "Vama ukuhambisa umntwana wakho ekliniki yabantwana ukuze athole ukuxilongwa okwejwayelekile nemigomo edingekayo." )
( data_0274 "Umbiko abanikezwe wona kanye nayo yonke imibono yomphakathi iyoba yingxenye yalombiko." )
( data_0275 "Lo mqulu uchaza inqubomgomo kaMasipala waseThekwini, kanti kufanele ufundwe nomqulu othile." )
( data_0276 "Kumelwe kuqinisekiswe ukuthi uMkhandlu wenza umsebenzi wawo, futhi ufeza izinjongo zawo ngokwalo Mthetho." )
( data_0277 "Ulandela noma ikuphi okushiwo yilo Mthetho." )
( data_0278 "Kuqinisegiswe ukuthi imali eyabelwe uMkhandlu, yenziwe ngendlela enqunyiwe nokuthi uMkhandlu awugudluki kuleso sabelo." )
( data_0279 "Siyalubonga uxhaso lwenu ngokuthi nenze lolu suku lube yimpumelelo." )
( data_0280 "Nibuyise ithemba ezimpilweni zalaba bantwana, ikakhulukazi ngalesi sikhathi sonyaka, kusho uNdlunkulu uMantfombi." )
( data_0281 "Kuyaqhutshekwa nokwahlulela udaba lwesicelo, kanye nokuthatha isinqumo maqondana nesicelo sokukhosela." )
( data_0282 "Siza ufunde umbuzo ngokucophelela, bese uqhwisha ibhulokwe likayebo noma cha, ekuboniseni ukuthi ufuna loko kulahlekelwa kubekelwe eceleni yini noma cha." )
( data_0283 "Kungalesi sizathu esenze ukuthi uHulumeni ahlongoze izinhlaka zomthetho zokusebenzisana, ezifanele ukugqugquzela amaxhama aqinile okusebenzisana." )
( data_0284 "Phakathi kwamakhosi kanye neminye imikhakha yokuphatha kaHulumeni." )
( data_0285 "Lokhu kusho ukuthi umzimba wakho awube usakwazi ukuzivikela kahle ezifweni, ngendlela obuvame ukwenza ngayo ngaphambili." )
( data_0286 "Umkhandlu uyinhlangano yokweluleka nokubonisana emele uMbutho wamaRizevu, ukuthi iwusize uhlale usesimeni esifanele." )
( data_0287 "Uyingxenye yoMbutho wezokuVikela." )
( data_0288 "Kufuneka uthintwe nganoma yimuphi uMthetho nokuphatha okuthinta uMbutho wamaRizevu." )
( data_0289 "Inhloso yalolu phiko ngukugqugquzela ukwemukeleka kwemikhiqizo nemisebenzi yabezohwebo, yizakhamuzi ezibambe iqhaza emnothweni ngokwakha isithombe." )
( data_0290 "Ngokuhlobisisa nokufakelela le mikhiqizo." )
( data_0291 "Ngaleyo ndlela kubekeke eyabezohwebo emqondweni wezakhamuzi ezibambe iqhaza emnothweni, njengomlingani wazo emnothweni." )
( data_0292 "Ubuphukuphuku obuphindiwe lobu uma ucabanga ukuthi uShaka wayesiphethe kahle kanjani." )
( data_0293 "Umuntu oqhamuka endaweni yalesi sifo, ongakugomele lokho angenqatshelwa ukungena ezweni." )
( data_0294 "Angagcinwa ngaphansi kokuhlolwa isikhathi, okungenani esiyizinsuku eziyisithupha ngazo ukunyakaza kwakhe kungaba nezithiyo." )
( data_0295 "Ukuhlolwa akuzuthathwa njengokufihla amagama abantu." )
( data_0296 "Kunjalo uma kunethuba lokuthi kuqageleke isimo somuntu sokuba negciwane lesandulela sengculazi, ngokubuya kwemiphumela." )
( data_0297 "AbaseNingizimu Afrika abazeka ngokuba namakhono ayingqalizivele kanye namasu okwenza emkhakheni wemikhuba kanye nolwazi lwamasiko." )
( data_0298 "Bazakumenyelwa enhlanganweni yezokusakaza yakuleli, bese banikezwa ithuba lokutshela umphakathi wonke ngalolu lwazi." )
( data_0299 "Isigaba seshumi nanye sifundeka kanjena." )
( data_0300 "engagunyaza inkosi, noma induna yomuntu omnyama owaziwa noma oqokwe ngaphansi kwesigatshana." )
( data_0301 "Noma wesigaba sesibili, ukuba alalele futhi anqume ngecala lombango oqubuke ngenxa yomthetho wabantu abamnyama nendabuko." )
( data_0302 "Owethulwe kuye ngabantu abamnyama bebodwa abakhele indawo ayilawulayo." )
( data_0303 "Ngesicelo sanoma iyiphi inkosi, noma induna enikwe amandla okulawula ngaphansi kwendima." )
( data_0304 "Uyogunyaza iphini laleyo nkosi, ukulalela nokunquma ngodaba lombango oqubuke ngenxa yomthetho wabantu abamnyama wendabuko." )
( data_0305 "Othulwe ngaphambi kwakhe ngabantu abamnyama abakhele leyo ndawo yenkosi." )
( data_0306 "Inqobo, uma iNkosi emnyama, induna noma iphini layo, bengeke banikwe amandla okunquma udaba oluthinta ukubeka eceleni, ukwehlukanisa." )
( data_0307 "Noma okunye okuqondene nokwehlukanisa umshado, ngokusebenzisa lesi sigaba noma omunye umthetho." )
( data_0308 "Tshela iqembu ukuthi lomsebenzi ongenhla kumele ubanike umqondo wokuthi umhlangano ubuhlelwe kahle kangakanani." )
( data_0309 "Futhi manje sebezobuka ukuthi izinto kumele zenziwe kanjani, ukuze umhlangano ube nempumelelo." )
( data_0310 "Ukugxamalazela ekuqhubekeni kwezinkantolo zamazwe, ukukutholela ummeli, noma ukunikeza izeluleko kwezomthetho ukukucelela ukuba ukhululwe." )
( data_0311 "Noma ibheyili, ukuya ezindaweni noma amajele ayingozi, ukuphenya icala ukukutholela ukuba uhlale kangcono ejele kunabanye abantu." )
( data_0312 "Ngaphandle uma ngabe imithetho yomhlabuhlangene yokugcinwa kweziboshwa ingalandelwa." )
( data_0313 "Asikho isidingo sokuthi baqashe laba bantu, kulaba bafundi abangasebenzi ngemuva kwezinhlaka zemifundaze." )
( data_0314 "Ngokubheka nokuhlela kabusha izingqalasizinda zePosi." )
( data_0315 "Ngokususa amanye amaposi, ezindaweni ezinamaposi amaningi athuthelwe ezindaweni ezingenawo amaposi ngokwanele noma aqelelene." )
( data_0316 "Lokhu kuHlanganyela Okusha kweNtuthuko yeAfrika, kuyisithembiso esenziwa ngabaholi baseAfrika, esisuselwa embonweni wabo bonke." )
( data_0317 "Lokhu kufaka inkolelo egxilile yabo bonke, yokuthi banomsebenzi wokuqeda ubumpofu nokubeka amazwe abo." )
( data_0318 "Lokhu kusho ngalinye noma ewonke ngokuhlanganyela, endleleni yokukhula nentuthuko nokubamba iqhaza kwezomnotho emhlabeni nasebandleni lezombuswazwe." )
( data_0319 "Abaxhasi abaningi esikhathini sanamuhla, bagqugquzela ukuba izinhlangano ezithile, zinabise isidleke noma imithombo yosizo." )
( data_0320 "Ukuphonsa inselelo yokuqoqa imali elingana nefakwe wumxhasi." )
( data_0321 "Lokhu zingakwenza ngokufuna ukwesekwa kweminye imithombo nokukhulisa umthamo woxhaso." )
( data_0322 "Noma yisiphi isicelo esenziwe noma esimayelana nomuntu ocetshwa esigabeni esingaphansi, kufanele siqondiswe, sifakwe kuMgcinisihlalo weBhodi." )
( data_0323 "Noma yisiphi isicelo esenziwe ngumuntu noma mayelana nomuntu ocetshwa esigabeni esingaphansi, kufanele siqondiswe kuMgcinisihlalo weBhodi." )
( data_0324 "Futhi masifakwe nakumphathisikhundla owengamele iviyo umuntu othintekayo asebenza kulo." )
( data_0325 "Wawuke wamfikela umcabango wokuthi uZongile amqhathe nohlanya olunguPamela." )
( data_0326 "Isisebenzi kumele sithembeke kuRiphabliki, sihloniphe uMthethosisekelo, sigcine noma samukele imisebenzi esinikezwa yona yonke imihla yonke." )
( data_0327 "Wamqala ngokumjikijela ngesiqwayi esashaya ngechopho esweni lapetuka." )
( data_0328 "Izimvo nemibono yomunye umuntu mayelana nesipho, indebe, umklomelo onikwe lowo muntu lapho kuvela khona izimvo, noma imibono yomunye umuntu." )
( data_0329 "Igama lalowo muntu lapho livela khona, nolwazi lwakhe noluphathelene naye lowo muntu." )
( data_0330 "Lapho ukudalulwa kwegama kuzoveza obala ulwazi ngomuntu osekuphele iminyaka engaphezulu kwamashumi amabili ashona." )
( data_0331 "Ngenyanga edlule uNdasa, sihambe isifundazwe sonke sichazela umphakathi ukuthi zidingo zini uMnyango ozozithenga kumifelandawonye." )
( data_0332 "Umphakathi wenze njani uma ubona kukhangiswe amathenda." )
( data_0333 "Uma isitifiketi siphelelwa yisikhathi ngenxa yebhanoyi elitholwa nephutha elikhulu ngemuva kwengozi, siyomiswa." )
( data_0334 "Noma isigameko esiphazamisa ukulungiseka koMkhiqizo okleliswe eSigabeni sokuqala, isitifiketi sokukhululwa kwendiza." )
( data_0335 "Zonke izimboni zokuhluza amafutha ezimoto zaseNingizimu Afrika, sezitshale imali noma zitshala imali ukwengezelela izinto zokusebenza." )
( data_0336 "Noma ubuchwepheshe obuphambili ukuze zikwazi ukukhiqiza izithako zegesi ngobuningi." )
( data_0337 "Isikhungo sichitha isicelo sokufaka amathuluzi okuhweba, njengengxenye yohlu olungaphansi kwezigaba ezithile noma esigatshaneni sokuqala." )
( data_0338 "Sesula ohlwini amathuluzi noma simisa ukuthengisa kwamathuluzi okuhweba emakethe yezimali." )
( data_0339 "Umdayisi ozizwa ehlukumezekile, kufanele azise ngokushesha zonke ezinye izikhungo." )
( data_0340 "Lapho kubhaliswe khona lama thuluzi, ngosuku lwesinqumo sokwenqaba ukwesula noma ukumiswa kwawo." )
( data_0341 "Izimenenja zoKuhlolwa koMsebenzi zinomsebenzi wokuletha izinsizakalo." )
( data_0342 "Ukwenza amalungiselelo, kanye nezakhiwo ezingabalulekile njengoba kuboniswa ngezansi, noma njengoba kungavunyiwe." )
( data_0343 "Inkinga ebhangqwayo eyomlando kanye nokwenzekayo okuqhubekayo, kokusebenza ngolimi olulodwa." )
( data_0344 "Futhi nesiko elilodwa njengokujwayelekile kunoma yisiphi isimo sezomthetho." )
( data_0345 "Isithebe esethulwe ngezansi sikhombisa futhi siqhathanisa isilinganiso sezindleko zethimba lolimi, ngokuhleleka." )
( data_0346 "Zithini izibongo zikaShaka?" )
( data_0347 "Azive zisho yini ukuthi: uteku lwabafazi bakwaNomgabhi." )
( data_0348 "Ababetekula behlezi emlovini, bethi uShaka kayikubusa kayuba nkosi." )
( data_0349 "Kabanga yona-ke nje inkosi?" )
( data_0350 "Kabusanga nje?" )
( data_0351 "Ungaze wazikhathaza kakhulu ngabantu wena kaMaqhoboza." )
( data_0352 "Noma kusemnyama kunjena nje, siyakucela ukuba uqhubeke uhole ibandla." )
( data_0353 "Kuze kube yisikhathi lapho izikhulu ziyositshela ukuthi sizokwenzenjani." )
( data_0354 "Yenzani pho leya ngane?" )
( data_0355 "Igijimelani kangaka?" )
( data_0356 "Okunye okubalulekile engifuna ukwazi wukuthi, uma umdlezane efuna ukuncelisa kufanele alubilise kuqala ubisi lwakhe." )
( data_0357 "Lokhu akwenzele ukubulala amagciwane alesi sifo akulo, uyothi esuka abelupholisa elunika ingane." )
( data_0358 "Sisonke sizokwakha umkhiqizo wezokuvakasha ongakwazi ukuthengiswa kwamanye amazwe ngemibukiso yamazwe ngamazwe." )
( data_0359 "Igqugquzela izivakashi ukuthi zize ukuzobona ukuthi izwe lethu elihle lingabanikezani." )
( data_0360 "Ukushayela emzileni wokuphuthuma ngezikhathi zasemini, kuvunyelwe izimo ezithile." )
( data_0361 "Imoto elandela enye ayinalo igunya lokuphoqa imoto engaphambili ukuba ishayele emgqeni ophuzi, ukuze ikwazi ukwedlula." )
( data_0362 "Imikhiqizo yokudla equkethe imithi yokuvimbela ukubola nesithako esinikeza umbala, kufanele isho igama lomuthi wokuvimbela ukubola." )
( data_0363 "Noma isithako esinikeza umbala." )
( data_0364 "Futhi esimweni semithi evimbela ukubola igama elisebenzayo umuthi ovimbela ukubola." )
( data_0365 "Kufanele livele kanye nezinye izithako zokwengeza zokudla, zibekwe ohlwini lezithako ngegama lohlobo lwesithako." )
( data_0366 "Manje tshela izingane zigxume kayishumi, bese zigxuma kahlanu ngomlenze owodwa, ziphinde zigxume kahlanu ngomunye umlenze." )
( data_0367 "Uqinisile Dudu wami uma uthi ufuna ukuba ngowokuqala." )
( data_0368 "Nesilungu siyasho ukuthi inyoni evuka kuqala idla icimbi elimthende." )
( data_0369 "Asho maqede amoyizele yedwa uMveli ngoba isenzo somkakhe sokunakekela impilo yakhe sasimhlaba umxhwele." )
( data_0370 "Hayi ke bengithi ngifuna yena umtshele ukuthi ipasi lakhe ngilitholile emotweni." )
( data_0371 "Uma isikhulu esiphethe sandisa umholo wesikhundla njengoba kumiselwe esiqondisweni esithile." )
( data_0372 "Kwakunele kufike ukuhlwa azivalele ekameleni lakhe ngenxa yokucasulwa yimikhuba eyayenziwa kuleli flethi." )
( data_0373 "Uma imvume ingakakhishwa, buza uhulumeni ezwe umbono wakho, ngezinkomba nemithelela okumele ibhekisiswe." )
( data_0374 "Lokhu kungenhloso yokuqikelela ukuthi intuthuko iyochuma ihlale isikhathi eside?" )
( data_0375 "Bamxilongile abahlengi kanye nomntwana wakhe, base benquma ukuthi balethwe lapha bazobonelwa eduzane odokotela." )
( data_0376 "Amanye amazwe anezinhlelo ezithile zokwethula uxhaso lwemishini ethile emabhizinisini." )
( data_0377 "Ethula nosizo lwezimali oluqondene namakhono okuthenga." )
( data_0378 "Umshini olindelwe mayelana nokugcina ibanga lokuphakama nohlelo, nokuthi lufakiwe futhi lusebenza ngendlela eqondile uhlelo lokuqwashisa." )
( data_0379 "Kanjalo awukho umgomo noma izihibe zokunqanda umsebenzi." )
( data_0380 "Inhlangano yezilimi isebenza njengengxenye kaHulumeni yongoti bezilimi, ngokuhumusha imibhalo ebhalwe ngolunye ulimi olwamukelekile." )
( data_0381 "Iyihumushela kwezinye izilimi ezamukelekile ngokomthetho." )
( data_0382 "Ekwenzeni uhlelo lwakho lonyaka, ungabhekelela lokhu okulandelayo." )
( data_0383 "Izinsuku lapho umasipala ezobe ebambe ngazo izingxoxo zokubonisana ongathanda ukubamba iqhaza kuzo." )
( data_0384 "Njengohlelo lokuthuthukisa okuhlanganisayo, kanye nokuhanjiswa kwezimali, izindaba zomphakathi ezisemqoka." )
( data_0385 "Yini okungenziwa yikomiti lewadi ukusiza?" )
( data_0386 "Kumele ukwenze nini lokhu?" )
( data_0387 "Iphoyisa kumele limazise futhi limchazele wonke la malungelo lowo muntu oboshwayo." )
( data_0388 "Malenze nesiqinisekiso sokuthi uyawaqondisisa ngokwesigaba samashumi amathathu nanhlanu soMthethosisekelo." )
( data_0389 "Lapho kungunobhala womholi wendabuko noma omunye umholi womphakathi ogunyazwe umholi wendabuko, kuyadingeka ukuthi kube nencwadi yokuncoma ebhalwe ngumholi wendabuko, ukuthi iphelezele isicelo." )
( data_0390 "Umuntu ocelayo, kufanele asho ukuthi, ufuna ikhophi yerekhodi yini, noma ufuna ukuza azolibheka ehhovisi lesikhungo somphakathi." )
( data_0391 "Geza izandla zakho emanzini abilayo noma elashiwe, emva kokusebenzisa indlu yangasese nangaphambi kokuthinta ukudla." )
( data_0392 "Ungqongqoshe engaqokela ukusebenza kwalo Mthetho, noma izigaba ezithile zawo kuyo yonke iNingizimu Afrika." )
( data_0393 "Noma ezindaweni ezithile kuphela, ukuba ziqondane nomuntu othile." )
( data_0394 "Lowo muntu abe onogqozi noma onolwazi oluthile ngenyama noma ngokuphepha kwaleyo nyama." )
( data_0395 "USenzo uvela esigcawini sokuqala nje enkundleni yokuqala abonakale ethanda uNozi futhi efuna ukushada naye." )
( data_0396 "Ngokucacile, inkosikazi eshade ngosiko lwasentshona nezingane zilahlekelwa yisikhundla esingcono." )
( data_0397 "Zakleliswa ngokulinganayo nonkosikazi nezingane ezilahlwe ngenxa yomshado wesintu." )
( data_0398 "Cha nembala igane esokeni mfo kaLabase, nami nakanjani ngizokuvakashela kule mpelasonto ngizobona lophuma langa sikothe wentombi." )
( data_0399 "Khuluma nomuntu osendaweni eyodwa naye, kube khona inani elingangamagxathu ezinyawo ezintathu, noma ezinhlanu uma ukhuluma." )
( data_0400 "Hlamba izandla ngemuva kokuqala ukulungisela ukupheka ukudla." )
( data_0401 "Nangaphambi kokuphazamiseka, okungaba ukushintsha noma ukuhlamba ingane, ukusebenzisa ithoyilethi." )
( data_0402 "Bheka ngoba baze balikhipha ngesihloko elithi le ndawo bazoyithatha noma kanjani." )
( data_0403 "Gcizelela futhi ukuthi abantu bangesabi ukubuza imibuzo." )
( data_0404 "Inani eliphelele lentela kunyaka ogcwele, ususe intela ekhokhelwa abasebenzi ekhokhelwe unyaka ogcwele." )
( data_0405 "Ususe umkhawulo ovunyelwe wezimali zentela yangaphandle yonyaka ogcwele, kususwe inani elikhokhiwe lesikhathi sokuqala sonyaka." )
( data_0406 "Qinisekisa ukuthi unegunya lokwenza lokhu, bese ubhala isikhundla sakho ngaphakathi enhlanganweni." )
( data_0407 "UShaka usebenzisa umkhonto ophonswayo njengesikhali sokugwaza eduze kwesitha, kunokuba ame kude naso." )
( data_0408 "UNgqongqoshe kanye nomphathi-hhovisi wakwahulumeni ogunyaziwe nguNgqongqoshe." )
( data_0409 "Uma ethola isicelo esibhalwe phansi somuntu ogunyaziwe ngaphansi kwesigatshana sesine, angawaqeda amandla alowo muntu okushadisa ngokubhala phansi." )
( data_0410 "Makube maqondana nokuthi ahlanganise ubudlelwano bezakhamuzi ngaphansi kwalesi Sahluko." )
( data_0411 "Phela uma ngizwa iphunga lenyama ngikhumbula leziya zinsuku uMaZondi asasebenza lapha." )
( data_0412 "Uzokwazi ukuhlela kangcono." )
( data_0413 "Ubambe iqhaza ngokuyimpumelelo ezingxoxweni eziphathelene nenqubomgomo yomkhandlu, kanye nezinhlelo noma imisebenzi." )
( data_0414 "Uzoba wazi kabanzi ngomphakathi wakho ukwedlula wonke umuntu." )
( data_0415 "Selokhu uqalile lo nyaka isonto liphuma ligamenxe ihora lesibili, kuya ehoreni lesithathu." )
( data_0416 "Gcwalisa ifomu lokufaka isicelo ehhovisi labaphethe izimoto ezihamba emgwaqweni eliseduze nawe." )
( data_0417 "Yayixoxwa ngubani pho ngoba wayehamba eyihlobisa ngamahlaya bafe yinsini." )
( data_0418 "Khumbuza iqembu ukuthi isijobelelo isithupha singabanika ulwazi olufingqiwe ngokhetho nezinqubo zokuvota." )
( data_0419 "UPhumla wathi engena nje wayetshela umngani wakhe ukuthi kunendaba emnandi azomxoxela yona." )
( data_0420 "Waklewula umkakhe ebona ingane yabantu indiza emoyeni ibuya ithanqazeka phansi etiyeleni." )
( data_0421 "Phuza uhlobo olulodwa lotshwala ngesikhathi ungaphuzi bese ushayela noma uhambe egwaqweni." )
( data_0422 "Kwathi lapho umama eqhaqha isipho engasiphiwa kubaba wakho, bajabula bonke endlini." )
( data_0423 "Ungabachaza kanjani abantu beqembu ogxile kulo ngokwalo mklamo." )
( data_0424 "Wayeseyophuma ngesango uZongile ngesikhathi uMaqhinga egijima enzansi kwesibaya emjaha." )
( data_0425 "Sizolokhu sibheka amanye amathuba esingaxhasa ngawo imifelandawonye." )
( data_0426 "Manje xoxani ngokuthi bekunjani ngesikhathi abantwana bedonsa umoya ungena emaphashini abo." )
( data_0427 "Labo abafaka izicelo komele bazazise ukuthi bahlobene kanjani kweminye imikhakha." )
( data_0428 "Isikhalo noma impikiswano ingaxazululwa ngendlela efanele uma amaqembu omabili avuma ukuxoxisana." )
( data_0429 "Umuntu noma umkhwenyana noma umkakhe obhala incwadi yefa noma ingxenye yayo ebhalela uMabiwefa." )
( data_0430 "Uma kuyisidlo nje kufanele ikhadi libe nesikhathi okuyodliwa ngaso nokuthi umcimbi uyophela nini." )
( data_0431 "Ngangilokhu ngibabona bengena bededelana emgqeni wokukhipha nokufaka imali." )
( data_0432 "Ngesikhathi senza uphenyo sathola ukuthi umyeni wakhe kade entshontsha amaphilisi akhe." )
( data_0433 "Ungihlabe umxhwele lo mcabango wenu, wokuqoqela abantu abadala imali." )
( data_0434 "Bangaqala ukuphuza utshwala basebenzise nezidakamizwa ukuzama ukuqhelisa ingcindezi." )
